,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
1376,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,26,1991,11.8,13,6,5,6,2,5,16,31.3,11,9,0,9,7,20,7,0,Matches
1377,Tim Leibold,de GER,DF,Nürnberg,de Bundesliga,24,1993,30.7,62,42,45,16,1,33,71,46.5,38,23,3,20,38,100,57,0,Matches
1378,Lucas Leiva,br BRA,MF,Lazio,it Serie A,31,1987,22.1,91,54,40,46,5,38,79,48.1,41,27,11,16,52,143,43,3,Matches
1379,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,25,15,17,7,1,11,24,45.8,13,16,5,11,21,46,49,0,Matches
1380,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,5,2,3,2,0,2,7,28.6,5,4,0,4,4,9,11,0,Matches
1381,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,22,1995,20.2,38,21,23,11,4,19,42,45.2,23,26,1,25,22,60,7,1,Matches
1382,Mario Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,49,32,23,23,3,15,34,44.1,19,27,3,24,43,92,31,1,Matches
1383,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,2,1,2,0,0,1,2,50.0,1,2,1,1,3,5,10,1,Matches
1384,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,47,29,26,19,2,22,36,61.1,14,30,20,10,21,68,70,0,Matches
1385,Aaron Lennon,eng ENG,MF,Burnley,eng Premier League,31,1987,13.5,26,16,11,12,3,6,14,42.9,8,24,0,24,10,36,18,0,Matches
1386,Bernd Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0,0,0,0,0,0,3,0.0,3,0,0,0,4,4,16,6,Matches
1387,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,31,1986,4.7,7,4,2,2,3,4,7,57.1,3,10,0,10,4,11,2,0,Matches
1388,Sergio León,es ESP,"FW,MF",Betis,es La Liga,29,1989,7.1,4,2,2,1,1,2,8,25.0,6,4,0,4,2,6,6,0,Matches
1389,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,34,18,12,20,2,13,42,31.0,29,11,1,10,18,52,12,0,Matches
1390,Lukas Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,38,21,14,23,1,18,43,41.9,25,22,10,12,32,70,26,1,Matches
1391,Mehdi Léris,dz ALG,"MF,DF",Chievo,it Serie A,20,1998,17.9,53,33,19,24,10,24,54,44.4,30,34,1,33,28,81,24,1,Matches
1392,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,45,31,20,20,5,14,54,25.9,40,35,19,16,54,99,88,1,Matches
1393,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,12,9,0,8,4,3,11,27.3,8,11,1,10,7,19,15,0,Matches
1394,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,12,7,8,2,2,1,4,25.0,3,2,2,0,4,16,27,0,Matches
1395,Aaron Leya Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,6,4,1,4,1,1,4,25.0,3,5,3,2,1,7,10,0,Matches
1396,Stephan Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,15,9,5,4,6,9,16,56.3,7,11,4,7,9,24,25,1,Matches
1397,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,30,1988,14.3,33,18,20,9,4,21,45,46.7,24,11,2,9,18,51,22,0,Matches
1398,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,6,6,4,2,0,3,6,50.0,3,9,7,2,11,17,42,0,Matches
1399,Lucas Lima,br BRA,"DF,FW",Nantes,fr Ligue 1,26,1991,27.7,49,28,26,15,8,20,53,37.7,33,39,3,36,29,78,62,1,Matches
1400,Anthony Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,12,10,4,6,2,7,16,43.8,9,5,0,5,8,20,10,0,Matches
1401,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,40,27,28,12,0,13,23,56.5,10,21,12,9,24,64,121,3,Matches
1402,Karol Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,72,48,26,32,14,15,69,21.7,54,39,4,35,25,97,17,0,Matches
1403,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,25,1992,18.5,29,18,8,11,10,7,28,25.0,21,18,2,16,10,39,9,1,Matches
1404,Pol Lirola,es ESP,"DF,MF",Sassuolo,it Serie A,20,1997,33.1,35,22,19,11,5,21,34,61.8,13,25,5,20,32,67,89,0,Matches
1405,Adem Ljajić,rs SRB,MF,Torino,it Serie A,26,1991,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1406,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,26,15,16,8,2,17,29,58.6,12,27,15,12,26,52,83,2,Matches
1407,Fernando Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,4,2,3,0,1,2,3,66.7,1,7,2,5,1,5,10,0,Matches
1408,Marcos Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,16,12,7,7,2,8,18,44.4,10,8,0,8,7,23,12,0,Matches
1409,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,13,5,Matches
1410,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,22,1996,26.6,52,31,16,28,8,9,35,25.7,26,24,1,23,17,69,8,0,Matches
1411,Giovani Lo Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Matches
1412,Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,30,19,10,17,3,9,32,28.1,23,15,1,14,26,56,18,1,Matches
1413,Jürgen Locadia,nl NED,"FW,MF",Brighton,eng Premier League,24,1993,13.7,15,10,5,8,2,3,7,42.9,4,8,0,8,9,24,13,0,Matches
1414,Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,44,28,19,15,10,13,29,44.8,16,21,3,18,27,71,33,1,Matches
1415,Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,22,1996,11.1,18,12,7,7,4,3,12,25.0,9,10,4,6,11,29,5,0,Matches
1416,Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,25,14,8,15,2,10,21,47.6,11,7,0,7,11,36,7,0,Matches
1417,Kevin Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,18,10,13,5,0,7,17,41.2,10,7,5,2,7,25,35,1,Matches
1418,Shane Long,ie IRL,"FW,MF",Southampton,eng Premier League,31,1987,14.1,15,8,4,5,6,3,16,18.8,13,10,1,9,7,22,18,0,Matches
1419,Samuele Longo,it ITA,FW,Huesca,es La Liga,26,1992,6.2,4,3,2,2,0,0,6,0.0,6,4,0,4,1,5,7,0,Matches
1420,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,17,13,6,11,0,9,24,37.5,15,19,4,15,10,27,7,0,Matches
1421,Ademola Lookman,ng NGA,"FW,MF",Everton,eng Premier League,20,1997,6.9,15,7,7,5,3,4,6,66.7,2,10,0,10,7,22,2,0,Matches
1422,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,1,0,1,0,0,1,3,33.3,2,3,0,3,2,3,16,3,Matches
1423,Rony Lopes,pt POR,"FW,MF",Monaco,fr Ligue 1,22,1995,20.5,33,22,10,17,6,9,22,40.9,13,17,1,16,8,41,10,0,Matches
1424,Álex López,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,3,1,1,2,0,2,3,66.7,1,0,0,0,3,6,1,0,Matches
1425,Cristian López,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,6,3,1,2,3,1,8,12.5,7,4,0,4,1,7,2,0,Matches
1426,David López,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,27,18,15,10,2,10,22,45.5,12,18,12,6,28,55,65,2,Matches
1427,Diego López,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,9,3,Matches
1428,Javi López,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,63,40,37,22,4,28,60,46.7,32,27,5,22,40,103,90,0,Matches
1429,Lluis López,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,5,3,4,1,0,3,6,50.0,3,6,2,4,7,12,21,0,Matches
1430,Maxime Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,46,24,17,23,6,19,53,35.8,34,10,2,8,20,66,8,0,Matches
1431,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,5,3,5,0,0,3,7,42.9,4,8,3,5,8,13,7,0,Matches
1432,Pau López,es ESP,GK,Betis,es La Liga,23,1994,33.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,17,2,Matches
1433,Roberto López,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,Matches
1434,Unai López,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,7,5,3,2,2,2,12,16.7,10,10,3,7,1,8,2,0,Matches
1435,Jonas Lössl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,12,2,Matches
1436,Albert Lottin,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,16,2001,0.2,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
1437,Imran Louza,ma MAR,MF,Nantes,fr Ligue 1,19,1999,1.0,2,0,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0,Matches
1438,Davor Lovren,hr CRO,MF,Düsseldorf,de Bundesliga,19,1998,0.5,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,Matches
1439,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,15,9,10,5,0,7,15,46.7,8,11,7,4,11,26,51,2,Matches
1440,Chris Löwe,de GER,"DF,MF",Huddersfield,eng Premier League,29,1989,22.9,34,18,17,15,2,12,33,36.4,21,21,3,18,23,57,56,0,Matches
1441,Eduard Löwen,de GER,"MF,FW",Nürnberg,de Bundesliga,21,1997,18.0,30,22,14,13,3,11,34,32.4,23,15,2,13,8,38,23,0,Matches
1442,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,56,35,21,31,4,32,60,53.3,28,29,7,22,30,86,80,1,Matches
1443,Anthony Lozano,hn HON,"FW,MF",Girona,es La Liga,25,1993,8.1,6,5,3,3,0,0,6,0.0,6,7,1,6,0,6,6,0,Matches
1444,Derrick Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,4,2,4,0,0,1,3,33.3,2,1,0,1,0,4,13,0,Matches
1445,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,66,36,33,25,8,32,58,55.2,26,18,3,15,44,110,47,0,Matches
1446,José Luis Gayà,es ESP,DF,Valencia,es La Liga,23,1995,34.9,83,59,56,20,7,46,80,57.5,34,48,6,42,43,126,105,1,Matches
1447,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,31,1987,35.5,21,15,6,10,5,8,49,16.3,41,22,1,21,12,33,17,0,Matches
1448,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,49,31,31,15,3,23,38,60.5,15,34,17,17,68,117,79,0,Matches
1449,Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,14,10,9,5,0,10,17,58.8,7,6,1,5,16,30,17,0,Matches
1450,David Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,41,31,27,13,1,21,28,75.0,7,33,18,15,35,76,149,1,Matches
1451,Douglas Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,34,19,13,20,1,9,38,23.7,29,19,7,12,21,55,26,0,Matches
1452,Everton Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,11,6,5,5,1,4,7,57.1,3,9,1,8,3,14,7,2,Matches
1453,Jordan Lukaku,be BEL,"DF,MF",Lazio,it Serie A,24,1994,1.9,4,3,2,1,1,3,5,60.0,2,3,0,3,5,9,2,0,Matches
1454,Romelu Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,8,4,0,6,2,2,10,20.0,8,12,1,11,2,10,19,0,Matches
1455,Dodi Lukebakio,be BEL,"FW,MF",Düsseldorf,de Bundesliga,20,1997,21.9,25,17,11,6,8,8,15,53.3,7,13,0,13,9,34,19,0,Matches
1456,Saša Lukić,rs SRB,MF,Torino,it Serie A,21,1996,11.0,21,11,5,11,5,5,16,31.3,11,13,4,9,12,33,11,0,Matches
1457,Senad Lulić,ba BIH,"DF,FW",Lazio,it Serie A,32,1986,32.5,71,43,37,27,7,32,76,42.1,44,27,3,24,49,120,58,1,Matches
1458,Antonio Luna,es ESP,"DF,FW",Levante,es La Liga,27,1991,14.0,14,10,6,7,1,6,23,26.1,17,22,7,15,15,29,48,1,Matches
1459,Andriy Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1460,Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,8,6,5,2,1,2,5,40.0,3,7,3,4,13,21,30,0,Matches
1461,Fabian Lustenberger,ch SUI,"DF,MF",Hertha BSC,de Bundesliga,30,1988,24.1,45,30,23,21,1,15,33,45.5,18,39,18,21,39,84,108,2,Matches
1462,Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
1463,Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,1,1,1,0,0,0,0,,0,1,1,0,4,5,5,0,Matches
1464,Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,29,18,19,10,0,13,18,72.2,5,24,16,8,22,51,64,0,Matches
1465,Hervé Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,22,13,13,9,0,11,16,68.8,5,17,11,6,14,36,70,0,Matches
1466,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,14,8,8,3,3,6,11,54.5,5,18,3,15,19,33,33,0,Matches
1467,Yann M'Vila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,72,40,22,48,2,29,72,40.3,43,42,12,30,74,146,86,5,Matches
1468,Darwin Machís,ve VEN,"FW,MF",Udinese,it Serie A,25,1993,5.1,7,6,4,3,0,0,4,0.0,4,6,0,6,2,9,8,0,Matches
1469,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,48,32,20,25,3,14,58,24.1,44,20,4,16,12,60,10,1,Matches
1470,Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
1471,Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,15,13,10,5,0,6,13,46.2,7,8,4,4,13,28,17,0,Matches
1472,Gabriel Magalhães,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,18,11,13,4,1,4,7,57.1,3,14,6,8,19,37,60,2,Matches
1473,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,52,33,29,22,1,22,49,44.9,27,18,5,13,24,76,38,2,Matches
1474,Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,11,9,9,2,0,6,15,40.0,9,17,13,4,16,27,99,1,Matches
1475,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,31,17,21,9,1,11,17,64.7,6,32,18,14,36,67,155,4,Matches
1476,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,14,7,3,7,4,6,18,33.3,12,18,1,17,9,23,3,1,Matches
1477,Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,32,19,17,13,2,13,33,39.4,20,14,5,9,23,55,23,0,Matches
1478,Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,42,27,30,8,4,16,27,59.3,11,23,10,13,30,72,41,0,Matches
1479,Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,31,16,12,19,0,6,25,24.0,19,32,9,23,28,59,35,0,Matches
1480,Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,33,15,22,10,1,16,36,44.4,20,19,14,5,24,57,78,2,Matches
1481,Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,38.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,12,1,Matches
1482,Linton Maina,de GER,"FW,MF",Hannover 96,de Bundesliga,19,1999,15.7,28,14,13,10,5,12,23,52.2,11,20,0,20,14,42,4,0,Matches
1483,Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,33,22,19,12,2,14,28,50.0,14,22,4,18,19,52,15,2,Matches
1484,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,19,1998,2.2,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,Matches
1485,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,fr Ligue 1,26,1991,25.0,22,13,6,13,3,7,28,25.0,21,9,0,9,7,29,7,0,Matches
1486,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,fr Ligue 1,20,1998,11.4,10,8,3,6,1,1,5,20.0,4,5,1,4,9,19,5,0,Matches
1487,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,77,45,21,51,5,21,61,34.4,40,60,15,45,71,148,33,0,Matches
1488,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,20,13,14,6,0,6,12,50.0,6,16,10,6,28,48,56,1,Matches
1489,Malcom,br BRA,"FW,MF",Barcelona,es La Liga,21,1997,6.8,3,2,0,1,2,2,3,66.7,1,7,0,7,1,4,1,0,Matches
1490,Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,43,31,23,14,6,23,36,63.9,13,18,4,14,44,87,67,0,Matches
1491,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,15,7,8,6,1,2,11,18.2,9,2,0,2,4,19,1,0,Matches
1492,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,73,41,41,27,5,27,52,51.9,25,44,13,31,50,123,135,1,Matches
1493,Antonio Mance,hr CRO,FW,Nantes,fr Ligue 1,22,1995,0.6,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0,Matches
1494,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,98,65,64,23,11,33,62,53.2,29,41,10,31,44,142,87,0,Matches
1495,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,40,30,22,17,1,16,29,55.2,13,19,4,15,48,88,77,1,Matches
1496,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,7,4,Matches
1497,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,3,2,1,2,0,2,3,66.7,1,1,0,1,1,4,0,0,Matches
1498,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,52,34,27,20,5,12,29,41.4,17,39,23,16,41,93,71,2,Matches
1499,Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,66,35,25,34,7,24,69,34.8,45,49,9,40,43,109,59,0,Matches
1500,Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,34,25,13,15,6,9,18,50.0,9,17,5,12,13,47,22,0,Matches
1501,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,35,29,12,17,6,14,43,32.6,29,28,4,24,15,50,10,1,Matches
1502,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,42,27,13,26,3,19,62,30.6,43,13,2,11,23,65,24,0,Matches
1503,Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,32,24,23,8,1,17,26,65.4,9,34,25,9,50,82,117,2,Matches
1504,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,27,19,14,11,2,9,14,64.3,5,9,1,8,17,44,58,0,Matches
1505,Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,15,9,12,3,0,6,11,54.5,5,4,3,1,22,37,48,0,Matches
1506,Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
1507,Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,2,2,1,0,1,0,0,,0,0,0,0,0,2,1,0,Matches
1508,Fran Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,7,5,3,3,1,4,4,100.0,0,3,2,1,1,8,7,0,Matches
1509,Myziane Maolida,km COM,FW,Nice,fr Ligue 1,19,1999,10.6,12,8,5,5,2,2,4,50.0,2,5,0,5,1,13,5,0,Matches
1510,Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,55,30,35,15,5,23,39,59.0,16,24,5,19,23,78,81,1,Matches
1511,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,25,16,17,7,1,12,15,80.0,3,9,3,6,30,55,42,0,Matches
1512,Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,8,4,4,4,0,5,8,62.5,3,13,6,7,24,32,45,0,Matches
1513,Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,34,19,17,12,5,15,39,38.5,24,19,2,17,17,51,21,0,Matches
1514,Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,48,33,29,17,2,19,24,79.2,5,30,22,8,62,110,152,2,Matches
1515,Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,56,24,27,16,13,19,45,42.2,26,34,4,30,27,83,44,0,Matches
1516,Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1517,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,41,23,27,12,2,12,16,75.0,4,36,20,16,36,77,97,1,Matches
1518,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,60,32,34,17,9,29,62,46.8,33,29,4,25,27,87,62,0,Matches
1519,Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,39,24,28,8,3,31,38,81.6,7,29,26,3,26,65,141,0,Matches
1520,Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,2,0,Matches
1521,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,26,15,20,6,0,13,26,50.0,13,27,14,13,44,70,128,2,Matches
1522,Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,2,1,1,1,0,0,3,0.0,3,2,0,2,0,2,2,0,Matches
1523,Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
1524,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,35,22,29,6,0,16,32,50.0,16,23,15,8,26,61,120,2,Matches
1525,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,52,28,15,31,6,21,58,36.2,37,28,5,23,40,92,32,0,Matches
1526,Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,13,8,8,5,0,4,7,57.1,3,1,0,1,7,20,13,0,Matches
1527,João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,28,16,9,15,4,9,31,29.0,22,14,0,14,6,34,4,1,Matches
1528,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,46,26,34,12,0,26,38,68.4,12,35,19,16,40,86,133,2,Matches
1529,Lazar Marković,rs SRB,MF,Fulham,eng Premier League,24,1994,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
1530,Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,29,18,25,3,1,15,21,71.4,6,22,12,10,24,53,39,0,Matches
1531,Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,65,41,34,28,3,31,52,59.6,21,30,13,17,44,109,84,1,Matches
1532,Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,8,6,1,4,3,1,19,5.3,18,14,1,13,4,12,9,0,Matches
1533,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,9,7,2,5,2,1,11,9.1,10,12,0,12,3,12,8,0,Matches
1534,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,55,30,29,21,5,20,38,52.6,18,38,11,27,38,93,75,1,Matches
1535,Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,46,28,23,18,5,17,33,51.5,16,30,12,18,30,76,42,0,Matches
1536,Marvin Martin,fr FRA,MF,Reims,fr Ligue 1,30,1988,6.9,2,1,0,2,0,0,6,0.0,6,2,1,1,2,4,1,0,Matches
1537,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,53,26,36,16,1,23,37,62.2,14,24,14,10,69,122,144,0,Matches
1538,Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,26,15,7,17,2,5,16,31.3,11,17,5,12,31,57,13,0,Matches
1539,Lautaro Martínez,ar ARG,"FW,MF",Inter,it Serie A,20,1997,14.9,6,5,0,2,4,2,6,33.3,4,16,0,16,3,9,7,0,Matches
1540,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,51,34,34,17,0,30,49,61.2,19,37,23,14,52,103,132,1,Matches
1541,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,es La Liga,23,1995,2.5,5,3,3,1,1,3,4,75.0,1,1,0,1,1,6,1,0,Matches
1542,Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,20,12,8,7,5,13,32,40.6,19,9,1,8,8,28,7,0,Matches
1543,Adam Marušić,me MNE,DF,Lazio,it Serie A,25,1992,23.5,32,15,14,14,4,16,25,64.0,9,25,4,21,24,56,36,0,Matches
1544,Omar Mascarell,gq EQG,MF,Schalke 04,de Bundesliga,25,1993,11.0,20,10,9,9,2,10,24,41.7,14,21,7,14,23,43,8,0,Matches
1545,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,28,14,13,15,0,17,29,58.6,12,21,6,15,44,72,49,0,Matches
