,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots,Matches
1538,Samuel Lino,br BRA,"FW,MF",Valencia,es La Liga,22,1999,32.1,66,43,17,37,12,26,72,36.1,46,34,0,34,18,84,16,0,Matches
1539,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,13,6,9,3,1,8,13,61.5,5,3,2,1,7,20,16,0,Matches
1540,Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,8.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,Matches
1541,Marcin Listkowski,pl POL,"MF,FW",Lecce,it Serie A,24,1998,0.9,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,Matches
1542,Valentino Livramento,eng ENG,"DF,FW",Southampton,eng Premier League,19,2002,0.3,2,1,2,0,0,0,0,,0,0,0,0,2,4,3,0,Matches
1543,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,24,1997,19.0,25,14,7,14,4,13,40,32.5,27,20,1,19,8,33,8,1,Matches
1544,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1545,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,7.2,13,10,8,5,0,4,8,50.0,4,6,2,4,15,28,24,2,Matches
1546,Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,6.4,10,5,6,4,0,5,12,41.7,7,4,2,2,11,21,20,0,Matches
1547,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1995,18.9,32,15,16,10,6,17,30,56.7,13,26,2,24,17,49,19,0,Matches
1548,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,35,1986,24.5,1,1,1,0,0,1,3,33.3,2,0,0,0,1,2,13,5,Matches
1549,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,es La Liga,26,1996,12.5,32,28,7,15,10,12,21,57.1,9,14,2,12,6,38,5,0,Matches
1550,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,27,1994,34.5,83,44,35,35,13,43,73,58.9,30,29,7,22,23,106,16,0,Matches
1551,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,24,1998,27.2,59,33,26,23,10,30,53,56.6,23,50,22,28,27,86,59,0,Matches
1552,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,45,19,30,11,4,22,31,71.0,9,31,10,21,22,67,89,0,Matches
1553,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,11.8,31,16,21,4,6,15,27,55.6,12,17,4,13,20,51,21,0,Matches
1554,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,3.0,4,3,2,1,1,2,3,66.7,1,4,0,4,2,6,13,0,Matches
1555,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,52,39,38,8,6,33,66,50.0,33,25,6,19,33,85,74,0,Matches
1556,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,26,1996,17.1,25,14,8,14,3,12,22,54.5,10,15,2,13,12,37,23,0,Matches
1557,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,24,1997,28.0,42,21,16,20,6,20,52,38.5,32,35,8,27,16,58,23,0,Matches
1558,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,24,1997,19.2,13,5,2,6,5,3,15,20.0,12,18,0,18,4,17,1,0,Matches
1559,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,31,1990,31.3,1,0,1,0,0,1,4,25.0,3,0,0,0,3,4,10,0,Matches
1560,Rony Lopes,pt POR,"MF,FW",Troyes,fr Ligue 1,26,1995,26.1,24,12,6,15,3,7,31,22.6,24,14,2,12,9,33,10,0,Matches
1561,David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,31,18,17,13,1,19,27,70.4,8,29,19,10,14,45,64,1,Matches
1562,Diego López,es ESP,GK,Rayo Vallecano,es La Liga,40,1981,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Matches
1563,Diego López,es ESP,"FW,MF",Valencia,es La Liga,20,2002,5.0,2,2,1,1,0,2,15,13.3,13,9,0,9,3,5,5,0,Matches
1564,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,24,1997,25.5,42,18,26,12,4,16,56,28.6,40,24,6,18,22,64,21,0,Matches
1565,Pau López,es ESP,GK,Marseille,fr Ligue 1,27,1994,32.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
1566,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,13.9,32,20,10,17,5,13,37,35.1,24,12,1,11,15,47,6,1,Matches
1567,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,20,2002,15.3,45,24,22,16,7,23,62,37.1,39,27,3,24,22,67,18,0,Matches
1568,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,36,1986,30.2,76,49,32,34,10,38,77,49.4,39,39,12,27,37,113,67,0,Matches
1569,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,65,38,33,24,8,31,48,64.6,17,38,11,27,32,97,53,0,Matches
1570,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,17,14,14,3,0,10,25,40.0,15,8,5,3,13,30,33,2,Matches
1571,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,25,19,20,5,0,20,29,69.0,9,20,10,10,26,51,70,1,Matches
1572,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,24,1998,25.9,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,Matches
1573,Jamal Lowe,jm JAM,"MF,FW",Bournemouth,eng Premier League,28,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1574,Anthony Lozano,hn HON,FW,Cádiz,es La Liga,29,1993,16.0,6,4,1,4,1,1,7,14.3,6,12,1,11,3,9,17,0,Matches
1575,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,27,1995,17.8,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,Matches
1576,Pol Lozano,es ESP,MF,Espanyol,es La Liga,22,1999,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
1577,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,24,1998,3.2,9,5,3,5,1,6,12,50.0,6,2,1,1,4,13,2,0,Matches
1578,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,32.2,53,37,39,13,1,24,43,55.8,19,43,26,17,35,88,100,1,Matches
1579,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,80,46,61,16,3,43,74,58.1,31,28,9,19,23,103,48,0,Matches
1580,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,35,1987,13.5,7,6,1,2,4,5,17,29.4,12,12,1,11,2,9,2,0,Matches
1581,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,8.4,23,14,16,7,0,11,19,57.9,8,11,4,7,28,51,20,0,Matches
1582,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,24,1998,32.5,73,42,31,32,10,30,63,47.6,33,36,7,29,40,113,27,2,Matches
1583,Romelu Lukaku,be BEL,FW,Inter,it Serie A,29,1993,18.4,3,1,1,0,2,2,5,40.0,3,3,1,2,0,3,16,0,Matches
1584,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,33.2,39,23,27,8,4,21,31,67.7,10,42,24,18,75,114,105,1,Matches
1585,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,de Bundesliga,24,1997,26.6,18,11,7,8,3,6,27,22.2,21,23,5,18,13,31,17,0,Matches
1586,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,25,1996,4.6,8,3,1,4,3,3,7,42.9,4,6,2,4,5,13,3,0,Matches
1587,Saša Lukić,rs SRB,MF,Torino,it Serie A,25,1996,13.3,21,14,10,10,1,9,15,60.0,6,17,7,10,13,34,10,0,Matches
1588,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,23,1999,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1589,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1590,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,34.8,33,18,24,8,1,9,20,45.0,11,54,42,12,43,76,163,1,Matches
1591,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,13.1,24,16,15,9,0,12,18,66.7,6,30,25,5,20,44,65,2,Matches
1592,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,12.3,16,8,5,6,5,5,13,38.5,8,9,4,5,15,31,30,0,Matches
1593,Youssouf M'Changama,km COM,MF,Auxerre,fr Ligue 1,31,1990,12.0,22,11,7,12,3,7,13,53.8,6,6,0,6,15,37,6,1,Matches
1594,Awer Mabil,au AUS,"MF,FW",Cádiz,es La Liga,26,1995,1.8,2,0,0,1,1,1,3,33.3,2,1,1,0,0,2,1,0,Matches
1595,Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,23,1998,32.1,70,39,22,40,8,34,71,47.9,37,26,2,24,22,92,10,1,Matches
1596,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,28,1993,24.3,45,26,18,20,7,21,34,61.8,13,21,4,17,21,66,27,0,Matches
1597,Darwin Machís,ve VEN,FW,Valladolid,es La Liga,29,1993,6.7,3,2,0,2,1,1,8,12.5,7,5,0,5,3,6,4,0,Matches
1598,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,25,1996,27.6,51,26,25,19,7,19,50,38.0,31,19,1,18,13,64,6,1,Matches
1599,Noni Madueke,eng ENG,FW,Chelsea,eng Premier League,20,2002,7.1,12,8,5,4,3,6,13,46.2,7,13,2,11,4,16,7,0,Matches
1600,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,33.1,75,46,54,16,5,45,78,57.7,33,38,11,27,26,101,76,0,Matches
1601,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,10.0,19,11,11,5,3,10,12,83.3,2,14,5,9,13,32,30,1,Matches
1602,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,18,2003,0.9,4,1,2,2,0,2,4,50.0,2,3,0,3,1,5,1,0,Matches
1603,Giulio Maggiore,it ITA,MF,Salernitana,it Serie A,24,1998,9.9,20,8,11,6,3,10,21,47.6,11,19,4,15,8,28,10,0,Matches
1604,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,17.0,33,22,20,11,2,19,25,76.0,6,20,15,5,21,54,76,0,Matches
1605,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,24,1998,18.8,43,27,18,23,2,23,63,36.5,40,21,1,20,25,68,12,0,Matches
1606,Yohann Magnin,fr FRA,MF,Clermont Foot,fr Ligue 1,25,1997,26.7,89,54,37,45,7,54,106,50.9,52,50,12,38,25,114,46,0,Matches
1607,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,8.5,8,6,6,1,1,4,5,80.0,1,18,11,7,13,21,41,0,Matches
1608,Jon Magunacelaya,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2000,0.7,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,1,0,Matches
1609,Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,31,1991,21.3,30,14,8,13,9,13,39,33.3,26,27,1,26,9,39,5,0,Matches
1610,Arne Maier,de GER,MF,Augsburg,de Bundesliga,23,1999,21.8,31,22,17,11,3,10,18,55.6,8,21,0,21,15,46,22,0,Matches
1611,Mike Maignan,fr FRA,GK,Milan,it Serie A,27,1995,22.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1,Matches
1612,Linton Maina,de GER,"FW,MF",Köln,de Bundesliga,23,1999,24.9,18,12,5,11,2,7,30,23.3,23,19,0,19,5,23,9,0,Matches
1613,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,17,2005,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
1614,Ainsley Maitland-Niles,eng ENG,"DF,MF",Southampton,eng Premier League,24,1997,15.6,45,24,23,18,4,28,44,63.6,16,28,7,21,22,67,45,1,Matches
1615,Jordan Majchrzak,pl POL,FW,Roma,it Serie A,17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1616,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,24,1998,18.5,34,23,16,13,5,8,29,27.6,21,21,1,20,21,55,5,1,Matches
1617,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,24,1998,8.9,16,13,7,7,2,5,9,55.6,4,8,2,6,9,25,3,0,Matches
1618,Jean-Victor Makengo,fr FRA,MF,Lorient,fr Ligue 1,24,1998,11.8,16,8,5,10,1,6,20,30.0,14,8,5,3,10,26,13,1,Matches
1619,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,19,2002,2.2,1,0,0,1,0,0,2,0.0,2,3,1,2,0,1,1,0,Matches
1620,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,27,1995,22.8,41,30,17,18,6,19,32,59.4,13,36,14,22,34,75,27,0,Matches
1621,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,15.5,46,33,33,12,1,14,25,56.0,11,13,3,10,25,71,49,0,Matches
1622,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,it Serie A,18,2003,1.2,1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,Matches
1623,Daniel Maldini,it ITA,"FW,MF",Spezia,it Serie A,20,2001,7.0,12,5,3,4,5,4,11,36.4,7,9,0,9,1,13,8,0,Matches
1624,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,23,1998,3.3,3,1,0,3,0,0,4,0.0,4,5,0,5,1,4,3,0,Matches
1625,Youssef Maleh,ma MAR,MF,Lecce,it Serie A,23,1998,7.5,17,8,3,7,7,6,14,42.9,8,20,1,19,5,22,10,0,Matches
1626,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,23,1999,19.0,13,5,3,4,6,5,12,41.7,7,14,1,13,4,17,11,0,Matches
1627,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,29,1993,6.1,14,8,5,6,3,6,17,35.3,11,8,1,7,5,19,2,0,Matches
1628,Ruslan Malinovskyi,ua UKR,"MF,FW",Marseille,fr Ligue 1,29,1993,13.6,21,11,3,12,6,10,26,38.5,16,13,1,12,3,24,9,0,Matches
1629,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,24.0,53,29,34,14,5,28,42,66.7,14,28,7,21,24,77,73,0,Matches
1630,Mickael Malsa,mq MTQ,MF,Valladolid,es La Liga,26,1995,0.8,2,2,1,1,0,1,4,25.0,3,1,1,0,2,4,3,0,Matches
1631,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,21,2000,38.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,4,Matches
1632,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,22,1999,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
1633,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,37,19,27,9,1,18,34,52.9,16,38,17,21,46,83,67,0,Matches
1634,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,37,1985,33.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,3,Matches
1635,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,66,43,46,19,1,38,49,77.6,11,27,12,15,30,96,59,0,Matches
1636,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,18,10,14,3,1,6,12,50.0,6,19,14,5,21,39,58,0,Matches
1637,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,25,1997,21.7,42,24,12,22,8,23,52,44.2,29,25,3,22,16,58,21,0,Matches
1638,Sadio Mané,sn SEN,"FW,MF",Bayern Munich,de Bundesliga,30,1992,15.8,11,5,3,3,5,1,9,11.1,8,15,2,13,0,11,4,0,Matches
1639,Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,24,1998,17.2,28,20,16,10,2,12,29,41.4,17,21,7,14,23,51,15,0,Matches
1640,Thomas Mangani,fr FRA,MF,Ajaccio,fr Ligue 1,35,1987,14.8,32,17,14,15,3,18,47,38.3,29,22,3,19,24,56,22,1,Matches
1641,Vito Mannone,it ITA,GK,Lorient,fr Ligue 1,34,1988,17.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,3,Matches
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,3,2,2,1,0,2,2,100.0,0,1,0,1,1,4,1,0,Matches
1643,Myziane Maolida,km COM,"MF,FW",Reims,fr Ligue 1,23,1999,2.6,8,3,2,5,1,5,12,41.7,7,1,0,1,2,10,0,0,Matches
1644,Myziane Maolida,km COM,"FW,MF",Hertha BSC,de Bundesliga,23,1999,1.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,Matches
1645,Faitout Maouassa,fr FRA,"FW,DF",Montpellier,fr Ligue 1,24,1998,21.4,52,32,26,20,6,18,41,43.9,23,31,3,28,20,72,23,0,Matches
1646,Sekou Mara,fr FRA,"FW,MF",Southampton,eng Premier League,20,2002,6.2,14,10,5,8,1,3,9,33.3,6,11,0,11,1,15,5,0,Matches
1647,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,4.2,2,2,1,1,0,1,1,100.0,0,3,3,0,6,8,14,0,Matches
1648,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,28,1994,30.2,53,31,16,17,20,8,28,28.6,20,34,3,31,24,77,32,0,Matches
1649,Agustín Marchesín,ar ARG,GK,Celta Vigo,es La Liga,34,1988,19.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,Matches
1650,Federico Marchetti,it ITA,GK,Spezia,it Serie A,39,1983,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1651,Vincent Marchetti,fr FRA,MF,Ajaccio,fr Ligue 1,25,1997,27.2,55,26,29,19,7,25,68,36.8,43,23,3,20,19,74,31,0,Matches
1652,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,3.1,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,8,0,Matches
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,24.7,23,16,11,10,2,10,17,58.8,7,29,20,9,23,46,81,4,Matches
1654,Emiliano Marcondes,dk DEN,MF,Bournemouth,eng Premier League,27,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,31.3,67,33,34,22,11,40,76,52.6,36,42,6,36,29,96,59,0,Matches
1656,Alberto Marí,es ESP,"FW,MF",Valencia,es La Liga,21,2001,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Matches
1657,José Mari,es ESP,MF,Cádiz,es La Liga,34,1987,4.4,16,7,12,3,1,10,16,62.5,6,3,1,2,5,21,9,0,Matches
1658,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,27.6,37,19,29,7,1,17,26,65.4,9,22,14,8,31,68,111,3,Matches
1659,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,26.9,43,25,28,14,1,24,35,68.6,11,37,17,20,24,67,138,1,Matches
1660,Mariano,do DOM,FW,Real Madrid,es La Liga,28,1993,1.7,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
1661,Pablo Marín,es ESP,"MF,FW",Real Sociedad,es La Liga,19,2003,4.0,10,5,5,4,1,2,7,28.6,5,1,0,1,4,14,2,0,Matches
1662,Răzvan Marin,ro ROU,MF,Empoli,it Serie A,26,1996,28.2,44,22,22,21,1,19,40,47.5,21,29,11,18,14,58,33,0,Matches
1663,Diego Mariño,es ESP,GK,Almería,es La Liga,32,1990,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1664,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,24.0,46,26,26,20,0,17,33,51.5,16,39,27,12,38,84,87,0,Matches
1665,Marlon,br BRA,DF,Monza,it Serie A,26,1995,17.7,35,21,20,14,1,15,29,51.7,14,13,4,9,18,53,50,0,Matches
1666,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,23,1999,16.4,16,10,8,2,6,4,16,25.0,12,21,1,20,7,23,4,0,Matches
1667,Marquinhos,br BRA,MF,Arsenal,eng Premier League,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1668,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,28,1994,30.2,33,25,18,12,3,18,26,69.2,8,43,27,16,23,56,83,2,Matches
1669,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,1,Matches
1670,Eric Martel,de GER,MF,Köln,de Bundesliga,20,2002,22.4,66,41,29,30,7,30,60,50.0,30,29,9,20,33,99,49,0,Matches
1671,Roger Martí,es ESP,FW,Elche,es La Liga,31,1991,7.3,5,2,3,2,0,1,5,20.0,4,4,0,4,1,6,7,0,Matches
1672,Roger Martí,es ESP,FW,Cádiz,es La Liga,31,1991,7.1,6,4,2,3,1,1,8,12.5,7,7,0,7,2,8,7,0,Matches
1673,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,26,1995,10.9,5,3,0,2,3,1,4,25.0,3,11,2,9,1,6,4,0,Matches
1674,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,25,1997,20.5,42,27,25,11,6,21,40,52.5,19,22,1,21,15,57,31,0,Matches
1675,Ander Martin,es ESP,"MF,FW",Real Sociedad,es La Liga,21,2000,0.5,2,2,1,1,0,1,4,25.0,3,0,0,0,0,2,1,0,Matches
1676,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,es La Liga,23,1999,2.3,4,2,2,1,1,3,5,60.0,2,2,0,2,1,5,2,0,Matches
1677,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,es La Liga,20,2002,0.3,2,2,0,2,0,2,3,66.7,1,0,0,0,1,3,0,0,Matches
1678,Iván Martín,es ESP,MF,Girona,es La Liga,23,1999,17.6,9,7,4,4,1,8,23,34.8,15,12,0,12,9,18,12,0,Matches
1679,Jonas Martin,fr FRA,MF,Lille,fr Ligue 1,32,1990,3.1,9,7,4,5,0,5,14,35.7,9,3,1,2,7,16,3,0,Matches
1680,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,21,2001,31.0,31,18,13,12,6,9,22,40.9,13,24,1,23,9,40,14,0,Matches
1681,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,30.4,69,45,41,19,9,38,85,44.7,47,44,10,34,25,94,54,2,Matches
1682,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,29,1992,34.9,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,23,1,Matches
1683,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,14.9,18,8,11,7,0,6,9,66.7,3,17,11,6,18,36,55,0,Matches
1684,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,24,1997,28.6,25,14,3,15,7,7,23,30.4,16,31,1,30,13,38,16,1,Matches
1685,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,23.5,54,28,33,18,3,30,43,69.8,13,51,27,24,33,87,103,0,Matches
1686,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,24.1,80,48,44,32,4,42,61,68.9,19,41,19,22,48,128,78,1,Matches
1687,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
1688,Gelson Martins,pt POR,"MF,FW",Monaco,fr Ligue 1,27,1995,3.8,15,8,6,4,5,4,13,30.8,9,4,1,3,3,18,2,0,Matches
1689,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,30.7,41,30,23,14,4,25,39,64.1,14,20,6,14,38,79,63,1,Matches
1690,Omar Mascarell,es ESP,"MF,DF",Elche,es La Liga,29,1993,27.2,53,26,32,19,2,31,64,48.4,33,51,19,32,45,98,54,1,Matches
1691,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,8.8,10,7,7,3,0,6,15,40.0,9,11,4,7,10,20,28,1,Matches
1692,Jordi Masip,es ESP,GK,Valladolid,es La Liga,33,1989,27.9,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,3,2,Matches
1693,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,23,1998,24.2,50,31,28,21,1,30,51,58.8,21,30,14,16,27,77,79,0,Matches
1694,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,21,2001,12.4,27,15,10,15,2,7,16,43.8,9,12,3,9,14,41,7,0,Matches
1695,Yanis Massolin,fr FRA,MF,Clermont Foot,fr Ligue 1,19,2002,0.7,2,1,1,0,1,0,1,0.0,1,1,0,1,2,4,0,0,Matches
1696,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,33,1988,4.9,13,10,4,5,4,7,22,31.8,15,7,2,5,3,16,6,0,Matches
1697,Pape Matar Sarr,sn SEN,"MF,FW",Tottenham,eng Premier League,19,2002,2.4,7,6,4,2,1,4,8,50.0,4,3,2,1,6,13,6,0,Matches
1698,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,20,2002,13.1,26,12,11,13,2,11,26,42.3,15,18,4,14,15,41,11,1,Matches
1699,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,25,1997,8.6,7,1,2,4,1,1,3,33.3,2,3,1,2,3,10,18,0,Matches
1700,Nemanja Matić,rs SRB,MF,Roma,it Serie A,33,1988,20.6,47,27,24,19,4,19,33,57.6,14,27,7,20,25,72,21,1,Matches
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,12.1,14,8,12,2,0,11,23,47.8,12,8,3,5,21,35,45,3,Matches
1702,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,20.7,43,23,28,12,3,26,60,43.3,34,28,11,17,23,66,57,1,Matches
1703,Chrislain Matsima,fr FRA,"DF,MF",Lorient,fr Ligue 1,20,2002,2.5,0,0,0,0,0,0,0,,0,3,3,0,2,2,7,0,Matches
1704,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,20,2002,5.0,11,6,7,2,2,4,7,57.1,3,5,5,0,9,20,16,0,Matches
1705,Jean Mattéo Bahoya,fr FRA,"FW,MF",Angers,fr Ligue 1,17,2005,3.0,7,3,1,3,3,4,7,57.1,3,4,0,4,0,7,0,0,Matches
1706,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,24,1998,27.6,66,41,30,29,7,36,61,59.0,25,37,11,26,46,112,52,0,Matches
1707,Neal Maupay,fr FRA,FW,Everton,eng Premier League,25,1996,12.4,11,5,3,4,4,2,4,50.0,2,8,0,8,5,16,0,0,Matches
